微博id,微博正文,发布时间,点赞数,转发数,评论数
N3V4ZEKyg,之前截了一张付定金之后的机型热度图，看来厂家在618前推新品还是有说法的有你在关注的机型嘛？更多机型数据可参考#小白测评数据库#  原图 ,2023-06-05 18:51,105,3,26
N3TV3tcWj,#你会用手机的护眼模式吗# 我一般原彩、夜览（护眼模式）、深色模式都要开，晚上看手机才舒服你是哪种？[收到]  原图 ,2023-06-05 15:54,143,4,44
N3S2WpYpP,据相关用户透露，骁龙8 Gen 2售价高达160美元（约合人民币1134元）作为对比苹果A16的成本约为110美元（约合人民币782元）目前看来8G3涨价应该是板上钉钉的事了[揣手]大家觉得这个价格如何？  原图 ,2023-06-05 11:08,239,10,53
N3D6b63mp,晒个搭配，是和不是双持党的都沉默了  原图 ,2023-06-03 21:04,94,5,51
N3BT7s3W2,30倍差价！便宜充电器究竟差在哪儿？「白问」官网两百多的充电器套装，在某平台7.99还包邮，山寨充电头的“低价”所对应的体验究竟如何呢？本期白问，我们购买了五个主流品牌的山寨充电套装，实际验证一下便宜充电器和原装充电器，除了价格，究竟差了多少！#数码好物种草计划# http://t.cn/A6pqCaYs  http://t.cn/A6pJi6zq ,2023-06-03 18:00,1526,306,115
N3AUA3pH7,Counterpoint公布了2023年第1季度手机处理器市场份额，联发科占比32%位列第一，高通苹果紧随其后，国产紫光展锐也有上榜  原图 ,2023-06-03 15:30,91,5,19
N3z2WxYJ8,荣耀X50过认证了，型号为ALI-AN00，支持最高35W快充预计配置为6.78寸 1.5K OLED曲屏 一亿像素主摄＋200万组合首发三星4nm 骁龙6 Gen 1猜个定价  原图 ,2023-06-03 10:45,112,4,44
N3tFi1iPB,预算2699选哪台？PS：你这品类需求很特殊  原图 ,2023-06-02 21:03,232,5,127
N3sJJq5Yf,支付宝推送新版本了，新增深色模式，看看效果[666]你平常会给APP设置深色模式嘛？  [组图共2张] 原图 ,2023-06-02 18:42,112,7,51
N3rn5deJH,看了一眼618京东6000元档位以上机型销量排行真就”风评没赢过，销量没输过”吗？  原图 ,2023-06-02 15:13,255,3,83
N3pCovkjZ,高通骁龙8 Gen3定档，不出意外的话将亮相于10月24-26日的2023骁龙技术峰会下半年你更期待哪台新旗舰？  原图 ,2023-06-02 10:45,130,4,35
N3ksyBmoy,数据库进行了折叠屏专项续航测试，可以看出来最近几年厂家在该类机型续航上还是花了功夫的，你最近见到/摸过的折叠屏是哪台？[收到]#小白测评数据库# 测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%（5小时重度续航开启性能模式）  [组图共2张] 原图 ,2023-06-01 21:37,98,8,36
N3j28DdoD,苹果WWDC2023爆料合集 眼镜手表是重点！「白问」又到了一年一度的科技小春晚，今年的WWDC开发者大会还剩不到一个星期了，这次我们也提前给大家整理出一些比较有意思的爆料带大家解解馋，听说这次还会发布很多硬件产品，记得点赞收藏一起来看～#wwdc23# #苹果全球开发者大会# #wwdc2023# #苹果发布会# http://t.cn/A6pbvw7m ,2023-06-01 18:00,515,385,92
N3ihC3Seb,华为Mate 50等5款机型迎来HarmonyOS 3智慧新体验升级，新增堆叠万能卡片轮播、打断动画、优化超级快充Turbo等特性[玉兔捣药]  原图 ,2023-06-01 16:05,130,14,26
N3g7T6H5O,尾款付完后手机品牌累计销量来了苹果/小米/绿厂 位列前三谁又遥遥领先了  原图 ,2023-06-01 10:35,236,11,95
N3aJ34Es6,绿厂机型怎么选[开学季]  原图 ,2023-05-31 20:51,267,2,52
N38lm048p,vivo S17系列芯片配置来了标准版采用骁龙778G+S17t上为天玑8050S17 Pro搭载天玑8200 #新机来了#  [组图共3张] 原图 ,2023-05-31 14:47,69,2,34
N37aOm8IA,工信部印发了《无线充电（电力传输）设备无线电管理暂行规定》，移动设备无线充电从50W提升到最高80W，2024年9月1日起施行应该标配了吧？  原图 ,2023-05-31 11:48,124,3,48
N317atQir,红米Note 12T Pro原神数据库3.0模型实测，帧率稳定的同时，温度功耗都还控制的不错，“小米配天玑xxxxx”定律暂时失效测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%，性能模式(数据基于 Redmi Note 12T Pro 测试时最新版 MIUI 14.0.1.0.TLHCNXM系统测试)更多数据可访问#小白测评数据库# 原图 ,2023-05-30 20:23,87,3,28
N3060DeXT,抽两个小伙伴帮我拿一下(送我两台吧）太重了  原图 ,2023-05-30 17:47,186,19,180
N2Z3Hg7P3,华为Watch 4系列今日上午已开售，标准版2699起，Pro版3399起，全系支持ECG，7天以上的连续佩戴可实现高血糖风险评估，买嘛？[冲鸭]  原图 ,2023-05-30 15:08,66,2,20
N2XvCrGTI,红米Note 12T Pro今天10点已开售，1599起（8+128G版），大存储配置首发优惠100元屏幕和芯片应该就是这次的亮点了你的手机目前是OLED还是LCD屏呢？[收到]  原图 ,2023-05-30 11:12,97,2,31
N2PUzeRvW,荣耀90系列价格出炉全系标配3840Hz超高频PWM调光护眼屏标准版搭载7 Gen 1增强版12+256G 2499起荣耀90 Pro搭载骁龙8+12+256G 3299起6月7日开售这价格咋样？  [组图共2张] 原图 ,2023-05-29 15:51,115,3,28
N2PIm8xfL,#荣耀90# 系列全球代言人杨洋上台发布会[送花花] #杨洋代言荣耀90系列#  原图 ,2023-05-29 15:21,95,4,28
N2Pu5uCw6,#荣耀90# 系列发布会样张展示部分拉来了“友商”的P60[春游家族]  原图 ,2023-05-29 14:46,101,2,36
N2NgxfE7g,Redmi Note12T Pro官宣，天玑8200 Ultra+144Hz LCD屏，明日10点开启预售猜个价格[融化] #新机来了#  原图 ,2023-05-29 09:07,131,3,57
N2IlL8aqz,你对米14有哪些期待？  原图 ,2023-05-28 20:36,317,5,184
N2Hri9RnI,夏天到了，来看看哪台机型的游戏体验更“冰手吧”具体表现请结合机型综合性能、帧率等条件参考。测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%，性能模式更多数据可访问#小白测评数据库#  原图 ,2023-05-28 18:17,116,2,39
N2G0t84El,Magic5系列更新了荣耀影像相框，小白条一加高级感一下子就上来了[春游家族]这效果咋样？（图源网友）  原图 ,2023-05-28 14:38,197,7,51
N2yIPClZH,扫码旗舰怎么选[收到]  原图 ,2023-05-27 20:06,683,1,232
N2xqZxpQG,华为Mate 40 Pro 4G版手机官方翻新版现已上架官方商城，搭载4G版麒麟9000，4299元起，享受华为官方一年质保[玉兔捣药]  原图 ,2023-05-27 16:49,166,1,85
N2wnIw5YF,去哪家？  原图 ,2023-05-27 14:08,107,2,40
N2opVrdO2,#手机销量差是因为卖的贵吗# 你买手机预算是多少？最看重哪点？ [玉兔捣药]  原图 ,2023-05-26 17:52,138,3,45
N2npPulG4,魅族 20 INFINITY 无界版等到了5月26日20:00预约6月12日10:00全渠道开售冲嘛？  原图 ,2023-05-26 15:19,110,2,37
N2lvIBfUj,目前荣耀Magic 5、魅族20 Pro、小米Civi 3都推出了京东20周年纪念款，不过魅族是将京东纪念Logo直接印在了机身；荣耀则是只改变了包装礼盒，机器配件等都未改变；Civi 3这个礼盒还挺好看，随盒赠送一个米环8大家更喜欢哪款？  [组图共3张] 原图 ,2023-05-26 10:28,135,4,41
N2gBG1sBm,说说你用过印象最深的是哪台机？  原图 ,2023-05-25 21:59,202,1,125
N2g7fg6Ty,数据库实测小米Civi 3王者荣耀高清120帧，作为主打轻薄颜值的手机，对于中低负载的王者荣耀还是可以跑满的，不过温度稍微偏高，这个表现打几分？#小白测评数据库#测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%  原图 ,2023-05-25 20:44,85,1,20
N2f1jEmpm,薄荷绿和奇遇金更喜欢哪个[春游家族]#小米civi3##新机来了#  [组图共2张] 原图 ,2023-05-25 17:56,72,2,34
N2dGxuLbe,小米Civi 3价格配置来了 这存储规格小米13都羡慕[苦涩]#新机来了# 12+256GB 249912+512GB 269916+1TB 2999  原图 ,2023-05-25 14:32,112,1,35
N2c3d5LZ2,努比亚Z50 Ultra摄影师版官宣那一夜。。。喝醉了#新机来了#  原图 ,2023-05-25 10:23,84,2,28
N2bVgwF2V,vivo S17系列官宣 ID设计似曾相识冰白玉/山海青/花海 更喜欢哪个？[送花花]#新机来了#  [组图共2张] 原图 ,2023-05-25 10:03,67,1,21
N26XDFHcS,P40用户换机怎么选？[举手]  原图 ,2023-05-24 21:25,226,4,99
N25Y8j3Rm,怎么评价这套主力备用组合  原图 ,2023-05-24 18:54,154,1,61
N24O2npmj,OPPO Reno10系列全系配备长焦，超大杯Pro+更是把潜望镜整机做到了200g以内，结合2499/3499/3899起的售价这配置香嘛？    #新机来了#  [组图共2张] 原图 ,2023-05-24 15:56,85,2,20
N22YM4LNL,iQOO Neo8 Pro 赛点 真机实拍，618冲嘛？#新机来了#  [组图共2张] 原图 ,2023-05-24 11:17,76,1,41
N1X8pwirZ,iQOO Neo8 Pro天玑9200+数据库实测来了，娱乐兔跑分135万，同比9200高了约9万分，增加约7%，与骁龙8Gen2相比高出五万多分对比9200，CPU超大核从3.05提到3.35，频率提升约10%，大核3GHz，小核为2.0，而GPU官方宣传频率提升17%，提升幅度明显，峰值性能应该有所进步#小白测评数据库#测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%，性能模式(数据基于 iQOO Neo8 Pro 测试时最新版 OriginOS 3 PD2302C-A-13.0.9.4.W10.V000L1 系统测试) #新机来了# #iqoo neo8# 原图 ,2023-05-23 20:24,108,3,26
N1WjlzXOi,iQOO Neo8系列今晚发布猜个起售价  原图 ,2023-05-23 18:18,69,2,37
N1V1QcdDi,Civi 3正脸图来了，依然药丸居中，32MP+32MP，一颗专攻人像自拍一颗升级支持4K视频#新机来了#  原图 ,2023-05-23 15:03,79,2,20
N1SyV1IFz,小米13系列发布5个月以来首次官方降价太坚挺了13 降300 3699起13 Pro 降400 4599起  [组图共2张] 原图 ,2023-05-23 08:46,115,1,47
N1MuUuIit,#百度已不是中国第一大桌面搜索引擎# 注意一个前提，桌面端。现在Windows用Edge好比当年的IE，用户基数大。但Edge会经常引导修改默认引擎为必应大家平常用啥搜索比较多呢？  原图 ,2023-05-22 17:19,107,3,51
N1Lme6z5F,红米K60的1TB版本来了，应该是为618市场做准备的猜波价格  原图 ,2023-05-22 14:25,95,2,51
N1KtIvBJl,更喜欢哪台小。。。紫色？  [组图共3张] 原图 ,2023-05-22 12:11,82,3,28
N1JL1obhM,小米Civi 3外观来了，圆形相机模组靠左，后盖采用「双生双色」同色调拼配色这个ID设计打几分 #新机来了#  原图 ,2023-05-22 10:21,72,1,29
N1DFtnsNL,数据库小程序支持搜索机型，设置了热搜模块，本周登顶的机型为一加Ace2，13U也依然热度很高618快到了，大家有购新机的计划吗？[举手]更多数据可访问#小白测评数据库#  原图 ,2023-05-21 18:51,95,1,35
N1CIx3HQM,Redmi Watch 3青春版上架小米商城，应该和Civi 3同台发布会了猜一个起售价  原图 ,2023-05-21 16:26,104,2,34
N1AOBCxAI,iQOO真无线蓝牙耳机iQOO TWS Air Pro官宣，单耳仅重4g，这个命名... 大家在用哪家的TWS呢？[玉兔捣药]  原图 ,2023-05-21 11:35,72,2,34
N1v2LgfJ3,蓝厂价位段怎么选？  原图 ,2023-05-20 20:53,77,1,47
N1u6o41rG,小米11系列等机型将在今年9月22日起停止MIUI开发版更新888最终在夏天前迎来了审判但还是得熬过这个“最后的summer”有你在用的机型嘛[融化]  原图 ,2023-05-20 18:30,351,14,128
N1sIIBP6w,华为P60系列、Mate X3共四款手机现已支持更换昆仑玻璃，价格为619元起大家知道自己的手机面板叫啥名字嘛？[收到]我的超瓷晶到现在一个划痕都没有，真的  原图 ,2023-05-20 14:59,65,3,36
N1rfc0lrg,今年是微信支持520红包的第七年七年啊七年，终于让我等到了等等，你是不是和我一样没人过节？ #520# #微信开放520元红包#  原图 ,2023-05-20 11:13,92,4,59
N1kUj2EqX,华为MatePad Air数据库实测王者荣耀高清120帧，果真还是“要看是谁家的888”测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%更多数据可参考#小白测评数据库#  原图 ,2023-05-19 19:05,244,1,51
N1kfwx7yN,继小米-徕卡、vivo-蔡司、绿厂-哈苏后，佳能也要进军手机影像了佳能的人像真的不要太契合大众需求了，直出yyds[开学季]大家觉得它和哪个厂商合作最契合？魅。。[融化]  原图 ,2023-05-19 17:25,170,2,65
N1hXR6yxG,OPPO Reno 10系列预热「轻薄不妥协」潜望长焦、快充+大电池都配齐了的同时，还要保持手感#新机来了#  [组图共3张] 原图 ,2023-05-19 11:36,63,1,28
N1bLP9edJ,MatePad Air体验：华为调校的骁龙888如何？「白问」前段时间华为发布了MatePad 11 2023，不少人调侃反向升级不如上一代；这次的Air从配置上看反而更像是11的升级款，并带来了全新PC级的软件体验。华为重新梳理的平板产品线Air表现怎么样？实测走起~记得点赞转发，感谢啦！#新机来了# http://t.cn/A6Ne9Gao ,2023-05-18 19:50,2027,504,177
N1adGt8L0,真我GT Neo5 SE的「圣白幻影」白色版本官宣，联动变形金刚电影的新汽车人角色「幻影」这个设计第一眼观感咋样？最近购入的小伙伴后悔了嘛  原图 ,2023-05-18 15:53,75,2,25
N18NaCAn7,魅族20 白面板版本价格出炉8+256GB 319912+512GB 3799连命名都来征询粉丝意见，他真的[苦涩]，大家觉得这个白叫啥好？  [组图共2张] 原图 ,2023-05-18 12:15,182,2,77
N1806w48j,小米Civi 3预热来了，全球首发天玑8200-Ultra #新机来了#  原图 ,2023-05-18 10:14,85,1,27
N11HX1pV7,两年前的旗舰在今天玩游戏怎么样？1、原神 数据库3.0测试模型，半小时测试五台手机帧率表现都不好，vivo X60 Pro+ 最高 52.1 FPS，但画质只有580P，其它测试的几天只有40多帧率，除OPPO全程350nit外，或多或少都有降亮度；2、王者荣耀 90帧 极致画质，除苹果外几款帧率都接近90帧，苹果60帧极致画质也接近满帧。原神不是那么追求体验还是能玩，中低负载的王者荣耀自然是没有问题。大家平时都在玩什么游戏？在评论区聊聊你的体验？#小白测评数据库# 基于测试时最新系统测试，五台手机都有不同程度的使用，数据仅作参考。测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50% [组图共4张] 原图 ,2023-05-17 18:13,68,1,26
N10xUEtTS,真我GT Neo5 SE新增配色为白色，目前颜色细节暂不知晓你购机首选的配色是哪个？    白色真是太耐看了[锦鲤附体]  原图 ,2023-05-17 15:15,63,2,30
N0YM98KJP,荣耀、小米Civi、OPPOReno都要上新了，真我也有新配色要出大家在等哪台产品呢？#新机来了#  [组图共4张] 原图 ,2023-05-17 10:45,111,2,21
N0YbogoS6,OPPO官宣Reno10系列，定档5.24，宣传语为“十代里程碑之作”。此前爆料标准版预计采用搭载骁龙778G+64MP OV64B主摄；Pro应该是天玑8200+MariSilicon X+50MP IMX890的方案有在期待这台机型的小伙伴嘛？   [组图共2张] 原图 ,2023-05-17 09:14,379,4,70
N0Tuw89f6,华为新旧P系列怎么选[收到]  原图 ,2023-05-16 21:17,165,4,95
N0R11w4zq,iQOO Neo8系列官宣支持Wi-Fi 7，不过相关频段开放、硬件普及应该还需要一段时间大家家里用的是Wi-Fi几？多少兆的宽带？[举手] 我的是Wi-Fi 6 19块钱1000M  原图 ,2023-05-16 14:59,94,3,67
N0Pqj2SRY,#国产安卓超过苹果了吗# 说说几个你觉得iPhone至今还比不上安卓的点吧  原图 ,2023-05-16 10:56,163,3,85
N0J80w8J6,数据库统计有主流机型共138台的基础信息，我们按机身重量和屏幕尺寸排了下序，（倒数）前几名三星和iPhone霸占，小米13也榜上有名，小屏旗舰实打实的越来越少了，话说回来魅族算旗舰嘛？更多机型数据可参考#小白测评数据库#  [组图共2张] 原图 ,2023-05-15 18:55,89,3,28
N0HvtbkMP,华为畅享60 Pro官宣预热，同样定档于5月18日发布会，外观有点眼熟猜一个芯片配置  原图 ,2023-05-15 14:47,134,3,76
N0FLqlR2f,业界首款，华为WATCH4预热支持高血糖风险评估研究，评估准确度如果不错的话确实能够帮许多人发现问题  原图 ,2023-05-15 10:21,44,1,19
N0zEuDqw1,5500以内选小米还是魔法？[玉兔捣药]  原图 ,2023-05-14 18:47,626,5,195
N0ylK7fRL,小米安全中心更新停止支持产品列表，包含 Redmi K30等在列的设备将不再有软件或固件更新等维护支持，一个时代又结束了其中有你用过的机型嘛？[老师好] 我的米6早已～[苦涩]  原图 ,2023-05-14 15:28,214,10,80
N0wxTz22T,华为北斗卫星消息今日可发送母亲节专属祝福，想想这条消息兜转到太空再送出，还是挺浪漫滴大家今天有给妈妈表达爱意嘛？#母亲节##母亲节祝福#  原图 ,2023-05-14 10:53,70,2,19
N0rndiEZc,分享一个你手机上最常用的的好用功能吧  原图 ,2023-05-13 21:43,85,2,76
N0qXxz89R,数据库极限续航测试到关机，华为畅享60X用时10小时13分钟才没电休息[苦涩]之前的我们外卖员那期视频也有提到，长续航为此类人群的刚需点，这个表现确实是“遥遥领先”了测试标准条件：环境温25℃±0.5℃，屏幕亮度350nit，声音50%(数据基于 华为畅享 60X 测试时最新版 HarmonyOS 3.0.0.132(C00E130R4P1) 系统测试)其他机型各项数据可查看#小白测评数据库# [组图共2张] 原图 ,2023-05-13 20:39,100,2,50
N0q8ScJ1j,小米13/13 Pro相机新增13 U同款「变焦转盘」，这拍照的仪式感一下子就上去了小伙伴们有收到更新嘛？[举手]  原图 ,2023-05-13 18:34,184,3,48
N0oVz6njY,荣耀新平板过认证了，型号为 GDI-W09，骁龙 888+66W 有线+40W UFCS 融合快充有在使用荣耀平板的小伙伴嘛？期待如何？  原图 ,2023-05-13 15:29,116,2,35
N0n1xu49S,小米13 Ultra MIUI开发版来了，按照一周一更的频率，新特性优化应该还挺多的大家现在的手机系统是正式版还是测试版？  原图 ,2023-05-13 10:38,56,1,15
N0fJAikFs,Android 14测试新增热点频段选择，不过国内厂商早就通过软件实现该功能了  [组图共2张] 原图 ,2023-05-12 16:05,59,1,13
N0dMAk5bH,百度也做手机了，工信部证件照出炉，「小度青禾」听名字还蛮文艺大家觉得会给到什么配置？  原图 ,2023-05-12 11:07,72,2,41
N08r8nHsb,预算不限怎么选？  原图 ,2023-05-11 21:30,127,2,125
N07JMzRrQ,原神3.0数据库测试模型，iPhone带了磁吸散热温度降了10度，但帧率没怎么变，反而因为没降亮度功耗还高了1w，这是物极必反的调度策略？测试标准条件：环境温25℃±0.5℃更多机型数据可在#小白测评数据库#查看  原图 ,2023-05-11 19:43,41,1,27
N05wz25nu,日出之城和绿野之城实拍，更喜欢哪个？#真我11# #新机来了#  [组图共2张] 原图 ,2023-05-11 14:05,69,1,43
N04fMe9ff,iQOO Neo 8系列终于官宣，定档5月23日，Pro版本首发天玑9200+，V1+芯片也上了，后盖则是红色素皮材质这个配置怎么样？    #新机来了#  原图 ,2023-05-11 10:51,105,2,42
N03Y10JU3,最低零下8度！红魔散热器4Pro体验「白问」夏天快到了，即使是骁龙8Gen2和A16玩会游戏也难掩火热。游戏想玩的爽？散热器自然是必备神器了。恰好红魔最近发了几款新散热器，实际表现如何，一起来看看～～#数码好物种草计划# 白问视频的微博视频  抽奖详情  ,2023-05-11 10:07,1546,365,111
MFVSF5Tkp,真我11 Pro+虽然没有配备长焦镜头，但这个10X变焦效果可以用amazing来形容了#新机来了##真我11##真我11新品发布#   白问视频的微博视频  ,2023-05-10 20:01,361,33,57
MFUHaAr36,2亿无损单镜变焦+质感设计 真我11 Pro+ 体验「白问」先有GT Neo5系列开启性能越级，真我11系列又开始在影像质感上发力，前Gucci印花设计师联名设计，素皮+印花的奢品级工艺。2亿像素玩出新花样，主打最高4倍的单镜无损变焦，realme这次“影像越级”的真我11 Pro+，会有怎样的体验？记得点赞转发，感谢啦～#新机来了##真我11#  http://t.cn/A6NEo5c2 http://t.cn/A6NgSo0F ,2023-05-10 17:00,1784,495,204
MFUj92a2K,变形金刚联名版！红魔8Pro+限量典藏套装开箱红魔游戏手机又双叒联名变形金刚啦，来看看这次红魔8 Pro+变形金刚领袖版限量典藏套装里面都有什么！还有红魔电竞宇宙最新的银翼版机械键盘和鼠标上新～ #新机来了# 白问视频的微博视频  ,2023-05-10 16:00,153,20,44
MFSBGkVVd,#真我11# 系列今天下午16点发布猜一个起售价  原图 ,2023-05-10 11:41,77,1,54
MFS0Z5UfF,iOS16.5新增彩虹壁纸，正式版预计下周更新这个动画怎么样？ 白问视频的微博视频  ,2023-05-10 10:10,69,7,35
MFNgXhfVd,#苹果天气#Apple服务状态显示，自4月起原有的天气数据提供商服务中断了，直到现在出现了问题，等待后续修复吧~ 目前已恢复正常  [组图共2张] 原图 ,2023-05-09 22:06,119,2,28
MFN4qlT6s,每日一问：你的手机会主动/自动开启深色模式嘛？我给好多小伙伴们安利过这个模式有多好，他们就是不愿意主动开[苦涩]  原图 ,2023-05-09 21:35,69,2,119
MFLH1tPKI,数据库实测127台机型充电数据，我们“甄选”了充电速度最快/最慢共四台机型，真我红米俩小伙都跑完了，苹果兄弟才开始热身    测试标准条件：环境温25℃±0.5℃更多机型数据可在#小白测评数据库#查看  原图 ,2023-05-09 18:04,99,2,31
MFL8C2Rn4,#什么手机拍演唱会效果好# 录像还得iPhone老大哥，4K60稳定拍演唱会也面面俱到了，买后排就用S23 Ultra，长焦视频确实无敌不过演唱会拍照哪台机更适合？  原图 ,2023-05-09 16:40,59,2,37
MFKtW0ipd,钉子户系列要上新啦，新篇更想看哪个？ 钉子户系列新篇更想看哪个？  ,2023-05-09 14:59,835,2,18
MFIDI0962,#iPhone14口碑下滑# 14系标准版确实是有点欠缺产品力了，尤其是相对“13香”的机型来说更加iPhone新品有哪些升级会让你选择入手呢？  原图 ,2023-05-09 10:18,88,1,42
MFDhh4OmX,每日一问：你最近一次购机是什么时候？哪台机型？  原图 ,2023-05-08 20:39,80,1,177
MFC2NgQBU,#大屏手机和小平板怎么选# 手机还是以便携为主，所以对屏幕的要求我比较偏向够用就行了，握持手感最佳，而平板还是越大越好吧你对设备的尺寸有啥要求？喜欢大手机还是小平板？[举手]  原图 ,2023-05-08 17:31,103,2,51
MFBePoUr6,realme行业首发把降噪做到了50dB，卷完影像又开始卷耳机降噪了[融化]大家目前在用的耳机是多少价位的？好用么？  原图 ,2023-05-08 15:28,102,3,58
MFtcjeC6k,荣耀面板要上“巨犀玻璃”了，其实就是之前微晶玻璃面板改名，首发应该在折叠屏上，强度比肩友商的“昆仑玻璃”预备...唱！  原图 ,2023-05-07 18:59,152,2,43
MFsuN6p5f,红米Note12R Pro今日上市，12+256GB 1799元，骁龙4Gen1加OLED直屏，运营商定制机型肯定就没有那么性价比了。大家觉得哪个品牌这几年线下卖的比较好？  [组图共2张] 原图 ,2023-05-07 17:12,97,3,44
MFrob7J1P,Mate 60假想图，据传目前工程机还是8+ 4G，这个设计确实有点成分复杂鸿蒙5G今年真能回归吗  原图 ,2023-05-07 14:23,82,1,41
MFkA5eCSp,一加蓝厂哪台更适合给老妈用？  原图 ,2023-05-06 21:03,147,2,70
MFisXBBY0,小伙伴的OPPO Watch充满五一放假用了五天，回来还有29%这个续航应该是智能表里最猛的吧？  原图 ,2023-05-06 15:40,107,2,59
MFgCPev6q,小米13/13 Ultra限量定制色今日开售了，不加价的同时也参与免息等活动大家觉得这波定制色怎么样？  原图 ,2023-05-06 10:59,38,1,18
MF9JW1coT,#手机剩多少电你会开始焦虑# 我的破iPhone没有80%都不太敢裸机出门[苦涩]安卓在快充+大电池的加持下焦虑明显少很多你的电量到多少会焦虑呢？一天几充？  [组图共2张] 原图 ,2023-05-05 17:27,74,2,79
MF9qdtwxV,荣耀90过认证了，66W充电。预计顶配采用骁龙 8+ Gen 1 芯片， 1.5K 高频调光居中双孔曲面屏，搭载 S5KHP3 主摄，影像略微有加强。大家觉得这台机器怎么样？荣耀用户分享一下预期  原图 ,2023-05-05 16:39,94,3,44
MF7mIvwOE,小米13今日官宣了超大杯同款限量定制色，素皮材质，黑色金属中框换成了亮色稍微好看了一点点你知道小米13现在一共有多少个配色了吗？  [组图共3张] 原图 ,2023-05-05 11:25,52,2,26
MF7121jpB,谷歌商店控制台显示vivo X90s即将到来，搭载天玑9200+，据悉将采用IMX866V+120W快充的配置，定档应该在iQOO之后了。小伙伴们期待这款机器吗？目前X90系列的表现怎么样？   原图 ,2023-05-05 10:31,75,1,31
MF1wl1RKV,每日一问：你贴的是多少钱的膜？好用吗裸奔的小伙伴有划痕了嘛  原图 ,2023-05-04 20:32,103,5,141
MF01ejZmc,小伙伴上次买了24 寸大师款后，又尝试了下 8 寸的经典款，只要 32 元。整体的效果还算符合售价，多打几张做相片墙还不错。不过这个尺寸还是比较适合打印人文，风景还是大一点才有气势  [组图共2张] 原图 ,2023-05-04 16:42,45,1,16
MEXAlDI4O,小米 13 Ultra官宣了此前爆料的星空蓝、赤霞橙、银杏黄三色。同时白色1TB版本今天十点开售，有抢到的小伙伴嘛？大家觉得素皮哪个颜色更耐看？  [组图共4张] 原图 ,2023-05-04 10:31,43,2,19
MEX7DlFOY,越级新伙伴，真我官宣了全球品牌代言人-吴磊有在期待真我11系列的小伙伴嘛？  原图 ,2023-05-04 09:20,73,1,28
MEQSMbVJ3,大家都在用哪家的充电宝呀？[举手]PS：终于不是叫玩具🐉了  原图 ,2023-05-03 17:27,103,0,109
MEHFyiKrc,拒绝翻车！网购手机验机指南！「白问」网购手机怕翻车？怎么避免二手机、问题机、翻新机？只需五步，全程免费不花钱，本期白问，教你新机到手后如何验机。 白问视频的微博视频  抽奖详情  ,2023-05-02 18:00,1849,578,159
MEGMOwPM6,荣耀机型怎么选？[举手]  原图 ,2023-05-02 15:45,261,3,105
MEF7XjUvq,Andriod安卓 14将于本月在谷歌的I/O大会上发布，着重优化折叠屏的使用体验，下半年基于安卓14的国产定制UI系统也会受益于该底层升级小伙伴们现在使用的是哪个系统/版本呢？  [组图共2张] 原图 ,2023-05-02 11:31,81,3,40
MEzB0doLC,每日一问：你的手机震动是打开还是关闭的？（例如输入法、消息提示、铃声等场景）  原图 ,2023-05-01 21:26,78,3,83
MEyzW4er8,评论晒一张五月第一缕夕阳~🌇  原图 ,2023-05-01 18:51,50,2,24
MEwMdlV9m,小伙伴在闲🐟淘手机，碰到一个六十多岁玩机的老人，卖三星S23U，和他聊了一会说勉强接受小米13Ultra或者华为P60Pro，而且还从98年开始就接触计算机，真的很厉害  [组图共2张] 原图 ,2023-05-01 14:16,458,11,61
MEvevBspN,大家#五一快乐# [赢牛奶]今年到现在发布的新机你最满意的一台是______?  ,2023-05-01 10:20,96,3,82
MEpjGtk0i,大家觉得老的大杯和新标准杯的拍照怎么选？[举手]  原图 ,2023-04-30 19:16,154,0,47
MEn86gDh7,华耀两家虽分离了但还是经常同框的大家觉得各厂各手机品牌谁家的线下店体验比较好呢？[举手]  原图 ,2023-04-30 13:42,161,3,58
MElTFwAj5,红米 Redmi Note 12 Turbo首销当月“全渠道全品牌全价位段销量第一 ”，7+Gen2和1TB组合确实很神。小伙伴们现在的手机存储配置是多大呢？  原图 ,2023-04-30 10:34,71,2,52
MEfkho2oH,小米13 Ultra小尾巴显示除已发布的黑白绿还有橙蓝黄三色，名字听起来就很正式，你满意目前13 U推出的配色吗？为什么没有华夏红  原图 ,2023-04-29 17:50,82,0,36
MEeu7AtHa,#今年的五一疯了吗#大家目前在路上还是家里蹲呢？有计划吗？  ,2023-04-29 15:42,49,0,48
MEcumd4Od,#五一预计240000000人次出游#你出游带出去最满意的一款电子产品是什么？  ,2023-04-29 10:37,95,1,37
ME5WdA5EF,荣耀X40 GT上新了新存储版本，这大概是今年第一台888加持的“新品手机”，大家觉得怎么样？老用户也可以分享一下使用体验～  原图 ,2023-04-28 17:56,120,2,44
ME57k1Eu4,魅族官方为应对20系列缺货，今日宣布将1元超前订权益使用延长至6月，跨平台购机也可享受权益，1元购的小伙伴都拿到货了吗？  原图 ,2023-04-28 15:51,54,0,25
