微博id,微博正文,发布时间,点赞数,转发数,评论数
NeGZZ4PCM,这个消息终于有新的补充了，原来是几乎和m60同期的发布会，并且价位段对标，所以所谓“相遇”，就是这个含义在此  原图 ,2023-08-15 15:14,1006,25,252
NeGGv5qCC,据闻，一些技术友商展示过，但是无法量产，阿耀似乎要带着可量产的方案登场...  原图 ,2023-08-15 14:26,891,27,182
NeFUBpN3k,阿族21，会在今年的年底能见到，整体改变不大，影像升级+芯片升级，软件部分的优化也被提上日程  原图 ,2023-08-15 12:28,430,29,197
NeFeotMcg,iPhone15第三方壳，一手图全网首发不能说和iPhone14一模一样，只能说没有太大差别…可以看到，静音拨键变为固体按键，相机模组区域的大小，和iPhone14似乎没有太大差别  [组图共4张] 原图 ,2023-08-15 10:44,378,27,170
NeEJ8qifC,自检自证试点企业：中兴、大唐、OPPO、荣耀、华为...意思是指“试点企业可以免于提交生产能力、技术力量、质量保证体系方面的申请材料”。  原图 ,2023-08-15 09:27,1371,30,239
NeABGg9pS,身边已经有朋友到门店买了2部顶配，这次小米MIX Fold 3定位确实卡的精准...如果你也要买这机子，优先考虑龙鳞纤维材质，质感确实是很独特，很个性 #小米发布会##徕卡认证的折叠屏#  [组图共2张] 原图 ,2023-08-14 22:57,670,28,250
NezGSDVtn,这次小米MIX Fold 3的消息，我这里是全网独家，全部无误了吧，这些全都逐一亮相了...前段时间打错几个字，都被某些博主无限放大，而这波消息全网首发准确无、 0编辑。只能说，总有一批人，准确消息选择无视，错误消息选择放大，看不得我好~  [组图共3张] 原图 ,2023-08-14 20:37,637,27,166
NeyUHaeBy,哈勃投资，2022年公开投资项目包含：半导体（特思迪，安其微，熹联光芯，睿芯，晶正）、光刻激光（欣奕华、中科艾尔、中科晶禾、华日）、人工智能（互星智能）、电池（中科海纳、卫蓝）、设计软件（天喻、上扬）、视觉传感器（锐视智芯）、集成芯片设计（灵动）搞技术，不是一个人，是一群人  ,2023-08-14 18:39,897,47,235
NeyyKqLYZ,疑似iPhone 15 Pro的Geekbench 6跑分，也就是A17的跑分性能，如果属实确实有点能打...这套SoC的GPU分数强过M1，CPU提升百分之30，3nm未免太强了点...  原图 ,2023-08-14 17:44,441,31,192
NexTKkPK6,好家伙，你都15岁了，尊嘟假嘟...15岁之际，鲁大师发布了硬件监控、系统盘瘦身、软件搬家的尊享版，也算是成长和蜕变了评论吧，送上祝福语，我选一位有意思的评论，送上这张尊享卡  原图 ,2023-08-14 16:03,324,27,166
NewowbvgL,好家伙，本来还在想小米这次AI上会有啥表现呢，结果突然看到这个#郭帆小米机器人实验室# 不知道是不是双方会在创意等方面有交流#雷军年度演讲#上应该会有更多合作的内容吧？  原图 ,2023-08-14 12:14,425,27,147
New5mCyYN,准信：阿黑正在筹划举办新品发布会，产品是折叠屏新机，时间在8月底   ,2023-08-14 11:27,506,24,197
NevDqazxy,已经有博主分享过，“VCA-AN00”是荣耀首款外折叠屏，但是入网信息没有配上图片...此前，我刚好做过猜想图其实外折叠屏的施展空间很小，能和友商做差异化的空间，不大  [组图共2张] 原图 ,2023-08-14 10:18,461,25,184
NeoLy95US,之前发过的两张猜想图，你觉得哪张好看？ 选一个  ,2023-08-13 16:49,6115,38,294
NenJPd9co,全网首发消息，目前已经官宣了，准确无误了吧？之前还有人骂我消息都是编的来着...好吧，我不是编的，是梦见的...再补充一点信息，整体的质感还不错，内框略大，控温很好，期待龙鳞版能首发...质感拉满（龙鳞版究竟是首发，还是上市一段时间后才发布，目前未知）  原图 ,2023-08-13 14:12,735,29,212
NemoEec8I,iPhone 15系列，X链的解禁时间是9月15日凌晨，结合此前爆料消息，已经可以推测出具体发布时间：9月12日~9月15日凌晨  ,2023-08-13 10:47,721,28,164
NelTmhD9J,这组图是真的情况下，拆机要从屏幕开始拆，和iPhone一样，这机器的配色是样板色，估计还会微调。三镜规格+中等尺寸设计，和此前我说过6.7英寸的机器有些接近。  原图 ,2023-08-13 09:30,687,28,216
Ned7gm11P,龙鳞碳纤维是阿M 自研的复合叠层材料，使用芳纶纤维与陶瓷纤维进行高压的复合叠层，最终合成出的一种全新材料，好看又精致...  ,2023-08-12 11:09,645,53,191
NecoO4stv,M60疑似使用了环烯烃共聚物（COC），这种光学材料具有优异的光学性能（高透光性、高折射率、低双折射率），研发了2年多的时间，砸了3个多亿...成本比其他品牌采用通用型号的非球面镜高出许多，但是能够还原成像时的真实鲜艳的色彩  ,2023-08-12 09:20,2478,59,481
Ne6Hgra41,基于公开专利图画出来的「小米 小折叠」猜想图，纯属猜想图，不是爆料，好看就完事了~  原图 ,2023-08-11 18:49,415,27,173
Ne6hH9vMR,新款M7，嗯哼，要来了  原图 ,2023-08-11 17:46,405,29,167
Ne5vNngCu,电池代号M18，会是小米首次使用的新电池规格，含Si，整体规格：4800mAh+67W+50W，续航还可以  原图 ,2023-08-11 15:48,420,23,145
Ne4YvFfDd,M60系列代号：Barry Allen（闪电侠），没有什么实际含义，主要是为了方便区分  原图 ,2023-08-11 14:26,878,29,249
Ne3W4zWnp,"外屏6.56""、内屏8.03""、内外屏均E6、8G2领先版、左上角打孔、50MP IMX800+10MP 75mm+10MP 115mm普通版 折叠态10.96mm、展开5.26mm，259g龙鳞版 折叠态10.86mm，展开态5.26mm，255g  ",2023-08-11 11:47,635,28,258
Ne3AsyLdg,银白色、蓝紫渐变色，iPhone 15大杯目前已知的2款配色，静音键确定改为按压式，中框材质疑似新材料（或钛合金），扬声器开孔变为右5左3  ,2023-08-11 10:54,455,30,175
Ne3bUv7HI, 我是不是该说点什么？这次蓝牙备案的AN00设备，不止是Nova，还有疑似Mate60（ADY-AN00或HBP-AN00）5G版以及疑似P60 5G版（LNA-AN00），备案的5G机型规模非常大....tips：肯定有人吐槽，全网都发了，我来迟了...事实上，我1年或是几个月前就明示过你们了  [组图共6张] 原图 ,2023-08-11 09:53,1245,43,342
NdXnFo9m6,爆料，还得是赵明总  原图 ,2023-08-10 19:06,1140,26,233
NdWaZ2Gzx,Q4季度，耀厂预计发布好几款新机...目前已知，Magic 6、X60i已订购物料，整体的造型改变并不多，会延续Magic5和X系列的设计风格，Maigc 6超大杯疑似拥有潜望镜长焦Plus  ,2023-08-10 16:02,664,30,300
NdVUlgBd6,210g、8.98mm、Q9+/2160Hz PWM、拉瓦尔气道（凝胶+石墨）、标配12+256GB、24GB from SK海力士  ,2023-08-10 15:21,455,27,175
NdVabEoGg,猜一猜，这是哪家的首款小折叠要亮相了  [组图共2张] 原图 ,2023-08-10 13:27,582,33,182
NdUm2bJIT,完全对上，这就是我之前提到过的小米新专利——弧形导向结构取名为“龙骨转轴”还挺霸气的，整个结构图可以看出衔接活动区域比较大，而且卡位连接到主轴内，实现「牢固+悬停角度大」的优势。#小米自研龙骨转轴#  原图 ,2023-08-10 11:23,586,30,214
NdTX21Cyb,听说，选「天玑9200+」还是「骁龙8Gen2」的投票很玄乎，投票占比最多的都是宝岛？我也做一个投票，看看各位怎么选，最终地区情况是如何~ 天玑9200+和骁龙8Gen2怎么选？  ,2023-08-10 10:22,5430,27,137
NdTtKxpQp,阿菊轿跑路测被别人拍了，哈哈哈...本来今天就是要放实拍图，拉高预热的，结果被自媒体抢跑了。很快，你们就能看到更详细的实拍图，豪华感十足，隐藏式门把手和鲍鱼卡钳，运动感还行？  ,2023-08-10 09:10,618,26,206
NdPek8vd3,M60标准版很轻，可惜的是大黑壳覆盖了边框和后盖，看不到太多信息...不过，标准版的尺寸大概是6.7英寸，后盖三开孔，而Pro或有潜望式  ,2023-08-09 22:21,1143,31,512
NdOwJdcIV,#比亚迪发布会# 居然看到了长城...不过，500万辆里边，有一辆是我贡献的，哈哈哈...  [组图共2张] 原图 ,2023-08-09 20:33,641,32,225
NdOl7qcgo,iPhone 15系列尾插的物料更多细节出来了，和安卓有铜皮保护的情况不同，无铜皮，并且植入了一个读取芯片的物体   [组图共3张] 原图 ,2023-08-09 20:05,574,31,186
NdNG7E69X,魅族的新功能，让我想起了“hello MOTO” 你们觉得语音唤醒手机，真的有用吗？  原图 ,2023-08-09 18:24,413,27,141
NdMVhtYtN,良品率真不真，我倒是没啥看法，只是现在某积电，最大的客户就是苹果，而且占比特别大，良率低也涨不起价来，所以不会对“甲方爸爸”提太多涨价的事情...另外，苹果不会打价格战，但是今年升级的物料那么多，不涨价就已经是变相降价，而且高通财报也指明苹果的5G Modem威胁很大，iPhone欲增加市占率的需求很高，涨不动的啦~ 原图 ,2023-08-09 16:28,604,31,193
NdL6BrtDO,小米MIX Fold3，有一个龙鳞碳纤维版本，质感非常不错，一手图会被下架（发不出），等正式公布吧...  ,2023-08-09 11:51,569,55,220
NdKwL8juV,型号“PHT110”，疑似绿厂小折叠入网，充电功率67W，或将提供16GB+1TB，或为6.8英寸+3.26英寸屏幕，IMX890主摄，沿用矩形设计  [组图共2张] 原图 ,2023-08-09 10:22,370,30,147
NdKa9zRSU,Kxx至尊：提供16+1T版本，8.49mm+204g，120W+5000mAh  ,2023-08-09 09:27,573,28,238
NdDEYbxuU,8月福利，转发 + 关注 参与抽奖， 8 月 31 日通过@微博抽奖平台 不过滤开奖！抽两人送 金百达KP260 1TB固态硬盘；抽两人送 北通蝙蝠4 多巴胺系列手柄；再抽一位「铁粉」送 云康宝 八电极体脂秤；再抽 100 位铁粉每人 1 元红包，拒绝陪跑！#好运不止一夏# ！抽奖备案：抽奖详情  [组图共6张] 原图 ,2023-08-08 16:53,1322,2470,1537
NdDj94MlF,荣耀给Magicbook X14 Pro高配Zen4处理器，这次还挺性价比的，16:10比例屏幕，加上双硬盘位，办公和游戏都挺够用这次发布的最大亮点就是MagicOS 7.2更新至2022的本子，至于新X Pro锐龙，我后续会出视频测评，给你们看看游戏的实测帧率  原图 ,2023-08-08 15:59,307,26,161
NdCVScAjC,不是一手图，网络消息分享：iPhone 15全系列的尾插，全部换成Type-C，单看图片为标准24针脚  原图 ,2023-08-08 15:02,596,30,160
NdCP79Vxj,今年5月、7月都发过文，结果今天又有坏消息热度渐过，潮水退却...心疼每一位icer  [组图共3张] 原图 ,2023-08-08 14:45,1138,35,272
NdBgWpKfY,奇瑞负责生产底盘车身，其他所有的都属于阿菊，拥有和M9一样的大模型智能座舱，售价区间类似model3，车长可能大于4米9，属于C级轿车...对了，成都车展，或有5座版M7亮相，底盘、A/B柱据传做了改进  ,2023-08-08 10:49,711,33,255
NdAV1qzJT,8G2、顶配24GB+1TB、11同款0916马达、150W+5000mAh、重量稍大，但整机质感十分精致  ,2023-08-08 09:55,694,27,270
NdArNvitF,高通三季度财报会议，有一段话提到了一个有趣的信息 “9-12月份 我们预测假设没有来自华为的重要收入”整个报告，就是图片中这三段话最具爆炸性...  原图 ,2023-08-08 08:43,1409,56,337
Ndvux80wc,白色明明都很好看，为什么都停留在工程机的实验品？希望都学vivo，搞成后期的S版本升级款 #新品情报站#  原图 ,2023-08-07 20:06,585,28,240
Ndvjmcgwn,蔚来的手机，大概率是配套给旗下新旗舰车使用的，买车配手机那种模式（车机互联），不是蔚来的车主（或准车主），太大可不必太过关注..…#新机来了# 第一代手机，一定是小批量限定出售，初步不会大规模的增加手机产能...毕竟，手机产出来是要的卖的，渠道、宣传、技术都已经固化，大范围量产行不通...尤其是AHOMV为首的市场销量，都处于下跌的情况咧 ,2023-08-07 19:38,406,31,127
NdtsipZRG,可惜了一个首发供稿 都被发个遍了...我补充一些消息，和我前期爆料的iPhone15标准版完全一致（翻一下6月博文），完全一比一开孔的手机壳与模型，采用Type-C接口，标准版沿用14 P/14 PM外形，厚度增加，电池容量增加100mAh±区间但是有一个细节有出入，iPhone 15 Pro和15 Pro Max确定按键式静音键，iPhone 15并未确定。tips：超大杯的钛合金边框，设计变化成弧形，这个消息很稳… [组图共4张] 原图 ,2023-08-07 14:55,525,27,175
NdsVq6MvB,被锤多了，看到这种测试都无感了，后面改不改，不好说不过起码说明，到场外测试阶段，进度条加快读取  [组图共2张] 原图 ,2023-08-07 13:34,611,26,153
NdrZ80mXl,新车子显示第三季度亮相，而Q3季度只剩下9月份…改期的说法，似乎立不住  ,2023-08-07 11:10,619,26,177
Ndr2wi44u,运动轿跑，今天开案，AI大模型车机、ADS2.0激光雷达、设计对齐保时捷电跑  ,2023-08-07 08:46,771,30,297
NdnJwBUkP,我这几天挨的骂比一年加起来的都多…阿耀老用户的努力，争取到了结果，这也更接近真相  原图 ,2023-08-07 00:20,928,29,278
Ndk3foOQl,一项星闪技术，带动一堆科技公司同步发展，这很华为  [组图共3张] 原图 ,2023-08-06 14:58,1569,54,334
NdjKhF9dO,网友供稿的这批模组图里边，有不少信息点，比如圆形镜头开孔，实际开模是方圆不一，而且很多版型只做工程用途供应商还会给好几版，组里讨论后才定下，最终设计好不好看，还真的要看拍板的仁兄...  原图 ,2023-08-06 14:11,521,28,143
NdiYn3bIa,V2原计划中有过12G，定价相当诱人，一直搞不懂临发布砍掉...看了适配计划，居然适配那批老机器，策略向好，懂了...  ,2023-08-06 12:13,783,27,231
NditmmAMP,延迟的概率还是比较低的，据说都准备了，要赶在节假日之前，但是风控期是9月到10月，跨度很大，比预期的保密性高很多，所以真拿不到准确答案   ,2023-08-06 10:57,1331,38,387
NdabJpa9P,年底新小折，数量很少，不到50w备货   ,2023-08-05 13:52,871,28,275
Nd9ln8L0M,之前是有消息说过，绿厂后面的旗舰后置模组改动幅度都不大，还有网上爆出的侧身照，基于这两条信息，或许可以给现款X6做个“美颜”...比例会比现款的更协调，上下同尺寸半圆做分割，中间刻印哈苏logo，顶部方形闪光灯变圆形  原图 ,2023-08-05 11:43,440,31,178
Nd8GRw3u1,供稿区消息：最近很多新规格，真的回归来了...包括，友好厂商的卖座的“信号好”  原图 ,2023-08-05 10:03,1100,33,269
Nd2yjlNlE,鸿蒙4小艺、方舟引擎、风险拦截、实况窗、星闪华为鸿蒙4之中的五大功能，你最喜欢哪个？说出你的看法，我选一位网友送「伴手礼-背包」、再选一位送「开发者T恤」#华为##HarmonyOS#  [组图共2张] 原图 ,2023-08-04 18:25,1279,101,898
Nd0iTynD4,鸿蒙4.0的实况窗，官方展示就是这个动画，华为把挖孔区域做成了实况隐藏，需要时打开即显示实时信息  原图 ,2023-08-04 12:42,931,39,331
Nd0aG7LGZ,一加Ace2 Pro两款配色的真机渲染图，海报已经现身线下门店，原神联名实锤  [组图共3张] 原图 ,2023-08-04 12:21,648,37,220
NcZ61arft,十拿七稳了  原图 ,2023-08-04 09:37,1414,37,510
NcSlEuC1L,加加的ace2 pro预计下周能发布，多家媒体已经陆续拿到机子，这次规模搞得很大，媒体机发出数量很多，拿到的反馈普遍正向  ,2023-08-03 16:27,702,32,222
NcRV4hDbB,如果顺利的话，平板（pro 12.9）应该要到年底了，项目启动的晚，器件还在评估验证  ,2023-08-03 15:21,555,32,197
NcRij5IML,HDC 2023前瞻（也算是爆料），更新的内容多达16个模块，涵盖的几乎全是软件方面的优化，包括不限于地图、畅连、应用市场和广告，这些老大难的问题都要被解决掉...在内核这块，程序架构、基础库和数据文件也做了不少优化，涵盖到的终端产品从手机、平板、手表、TV、PC，华为的用户狂喜呀....  ,2023-08-03 13:46,921,34,339
NcQBAuiY6,网友供稿：右上角第一组模组，疑似M60相机模组框架  原图 ,2023-08-03 12:00,680,24,226
NcQ8uB2VF,说起来，我家里也用的也是S85...性价比高，确实是买它家的关键所在明天会公布新品，回头我也给大家跟进消息，看看实际表现如何  原图 ,2023-08-03 10:49,414,26,168
NcPcq33ci,全网首发消息：华为freebuds5系列还有新颜色，新增配色为“星河蓝”  ,2023-08-03 08:26,696,29,257
NcLkZkswi,HM4.0，会在8.4更新大版本，届时流畅度、功能都会有很大提升，比如外界提到的纯净模式，对安全功能提升很多，还有互联速度、动画特效都有很大改善...另外，ColorOS14改动很大，通知中心、控制中心分开，内核是Android14   ,2023-08-02 22:36,1205,32,465
NcJIGsa0X,门店相关信息，可以参考一下~预计25号会有新动作，至少包括M7智驾版的新动态tips：某瑞合作轿车，会在和M9之前亮相或同期亮相  ,2023-08-02 18:29,500,33,182
NcI8R8NI8,"豪威新旗舰OV50H亮点很丰富，规格方面：1/1.28""、50MP、单像素面积1.22um、4 in 1融合、最大像素2.44um...据说已有意向买家，23年3Q-4Q，单颗成本极高（90rmb 单颗）。#新机来了#  ",2023-08-02 14:28,784,35,282
NcHgssjER,小米在7月28日公布了一项新专利，升降前摄方案，专利结构里边提到空间占比降低，意味着薄度会比之前的升降前摄机型更轻盈一些，我顺带做了一张渲染图，还真挺耐看的...  [组图共3张] 原图 ,2023-08-02 12:13,623,34,266
NcGue1jQF,#定焦数码[超话]# 早，焦友们！最新一期，60系正面造型猜想图，现在能接受“岛”了吗？  原图 ,2023-08-02 10:15,1085,32,416
NcCbs8V3l,#华科初步复现韩国室温超导材料##常温超导# 常温超导如果实现...手机以后就不发烫了，充一次电一辈子不用在充电，手机续航和性能再也没有差异。华中科技大学材料学院已经做了验证，暂时无法验证“LK-99”就是常温超导，但至少新的抗磁性材料是稳的，同质量要比热解石墨高一两个量级。这或许意味着低成本磁悬浮材料已经妥妥的了...还需要时间第三炉来验证电阻情况 [全力以赴] 原图 ,2023-08-01 23:17,1631,48,398
NcC3Upc3t,又细又长的刘海，会比iPhone那种又扁又宽的好看一丢丢丢丢吗？  原图 ,2023-08-01 22:59,732,24,254
NcArH4rRn,菊厂在给nova做用户体验反馈，方便定好下一代机型的方向，选项亮点包括：160W快充、后置可变光圈、后置主摄OIS、前置防晒检测...这一代nova，有消息指出不叫12，而是叫20，是否属实，现在太早无法验证，但起码能看出菊厂确实在用心打磨这款机子...  原图 ,2023-08-01 18:52,1692,40,440
NcyYWDFa5,网传的疑似魅族20 Ultra，我回应一下，这就是三星S23u的背膜贴纸...魅族下一代旗舰会上8G3，中置打孔屏，边框还是很窄，更多详情起码要等到今年底到次年初了，别纠结了  [组图共2张] 原图 ,2023-08-01 15:08,400,24,138
NcytKle6S,大概今年3月份就有所耳闻，深圳会大力扶持鸿蒙，加强生态物料的构建，但是消息太大，没敢传播开来，现在内容确定下来了，深圳之后满大街的菊厂标，已经十拿九稳了。  原图 ,2023-08-01 13:52,1514,49,358
NcxBliJU7,这个应该就是接近90%的小米14了  原图 ,2023-08-01 11:37,950,28,306
Ncx2vdKpI,钛合金材质的大规模商用已经到了...今年最先用上的是iPhone、三星，HOMV预计在2024也会有相对预案。tips：钛合金比不锈钢更轻，更耐腐蚀、更耐刮，刚性比铝框高5倍，轻度可以下降10g左右....  ,2023-08-01 10:12,690,48,221
NcrbYDBYn,据线下门店消息：阿耀的X50供不应求，刚到店就出完...这机器，真拿捏到了用户的刚需  ,2023-07-31 19:19,769,26,228
NcqDSDgt9,蓝厂的V3用来拍摄照片还是有提升的，X100系列已经赶上，11月正式亮相...tips： X100、X100 Pro 及 X100 Pro+，前2 D9300、后1 8G3，5000mAh+100W  ,2023-07-31 17:55,527,28,185
NcpL5FKQq,保时捷设计不续约，大概率会被友商买了，你们猜猜会是哪家最先下手？  ,2023-07-31 15:40,2421,37,553
Nco1VwpkF,冲岛先锋，可变灵动岛，动画在完整版4.0会有比较好的展示...  ,2023-07-31 11:16,776,29,278
NcnjhouHG,Fold 3，有薄度，有潜望，有设计...要是能卖到8-9k区间，销量基本十拿九稳tips：新导向结构，我愿称它为空间大师...  ,2023-07-31 09:26,670,27,268
NciKmDWJM,iQOO Z8猜想图，风格沿用云阶设计，D8200、5000mAh、144Hz LCD、UFS3.1、lpddr5，价格区间1.5k  原图 ,2023-07-30 21:49,395,30,193
Nci7bu347,德清华莹 YYDS  ,2023-07-30 20:12,1032,28,215
Nch78aHQT,独家再补充，平板6 Max已经量产，除了上述提到的规格和设计之外，50MP影像方案，8.15前后亮相...早晨的博文，确实是我这边误会了。实际上是试产机型，代码N11（疑似Note13）、代码N16（疑似K60至尊）。N16对应物料里，提到的“冠军”的彩印标..所以，是我早上博文的分析‘改名’信息有误，实际上应该是把“冠军”作为N16的代号，或是用此前的“K60冠军版”作为参照，打磨的新款机型。tips：相机Deco基本和这张图的设计相似 原图 ,2023-07-30 17:39,416,49,147
NcgpEpg9x,小米新平板6 Max和小米平板6的相机模组完全一样，配置基本和Pro版本一致，Max加大到14英寸  原图 ,2023-07-30 15:52,375,29,184
NceJ95Iak,"最新更正：新机的代号叫“冠军”，对应代码N16，疑似K60至尊版或K60新青春版的ID命名，同时之后的新平板ID摸到了平板6 Max：Deco不变（参考6），14""，8+，67W  ",2023-07-30 11:35,696,26,302
NcdXftmPn,“8月13日更正”：摸到一个信息：苹果发布会，9月12日，凌晨  ,2023-07-30 09:37,1596,39,348
Nc6FT7gRq,之前博文也暗示过，粉丝群也说过是稳的，但是一直不清楚命名，还以为会叫X3S或者X3 Ultra现在有了消息，或命名为“X5典藏”，又一代理财产品...  ,2023-07-29 15:05,1365,62,436
Nc5A6k9wQ,网友分享了一组iPhone 15超大杯的手机壳，后置模组比现款iPhone 14 Pro Max大了一寸，这就是那颗独立镜头的加入，使得机器后置模组变得十分硕大。  [组图共4张] 原图 ,2023-07-29 12:18,459,31,160
Nc4xYdWNp,CPU部分1+3+4，TSV-120（泰山）魔改+A55，整体A77附近水平tips：如果激进，频率跑3.1，或将达到870水平，多核仍比9000差点，GPU不清楚  ,2023-07-29 09:40,3329,51,688
NbWXx9gGo,花瓣地图的大进化，全新的流转设计，计划给中国的车企做出海打包解决方案  ,2023-07-28 14:21,783,31,189
NbVM43bpu,A and B，哪张猜想图更好看？ 选一个  ,2023-07-28 11:20,4073,30,329
NbVd9AnYj,最新消息：RS授权到年底，或后续改为RS UD，发布会时间9月下旬，9月底就上市  ,2023-07-28 09:54,2770,38,436
NbQ3o9INV,“卖的不错、断货、备货全没了”...问了一嘴努比亚团队，确定Z50S Pro已经卖完存货，主平台首销大概万台左右，白色最好卖，然后是我评测的同款黑色次之。1TB版本最受欢迎，毕竟8g2领先版还有这个规格的，目前是Z50S Pro独一档   原图 ,2023-07-27 20:46,649,22,151
NbPJ0zQr8,这内容，半导体行业人士写的，认清差距，追逐差距，才是关键，虽有突破，但差距依旧巨大...长鑫、长存以及其他国产半导体企业，最难的不是生存问题，而是如何发展，后面如何迭代，怎么取得突破，任重道远  原图 ,2023-07-27 19:56,739,41,248
NbPa6q0Xi,供应链消息：荣耀加产300万台X50，这款机器大卖了...（预料之内吧）  ,2023-07-27 18:30,1210,27,323
NbOtud8dL,网友投稿：鸿蒙4.0开发者版本推送106版号，取消了保密条纹，开发者Beta版本即将结束，消费者版HM4.0上线在即  ,2023-07-27 16:45,734,26,308
NbOg5x5x1,这波聊聊小米的MIX Fold 3，确实很能打 [666]微型化OIS马达：效果相当，体积更小...超薄高透镜片：或为新塑玻镜片小型化潜望式长焦模组：小于业界30%±体积堆叠设计：弧形导向结构之前申请的2个技术专利，该派上用场了  [组图共2张] 原图 ,2023-07-27 16:12,788,27,298
NbMGaBNv9,沿用家族设计的同时，做了一些拼接工艺的创新，一机双手感，这张猜想图是迄今为止画过最好看的M60猜想图了，四曲面屏的设计也很棒   原图 ,2023-07-27 12:10,919,34,323
NbMfN7k9e,‘圆’妙不可言~耀厂XX-GT的假想图，注意是假想图，单纯画着好看~  原图 ,2023-07-27 11:05,334,25,162
NbLP6Cnhj,独家消息，CJ展台区抢先爆料真我GT新机确定会在后天的ChinaJoy展台上出现，机型命名就是网传的 “真我GT5” ，这是真我首款骁龙8 Gen 2旗舰机，整体性能堆料相当猛，上市时间可以期待一下。  原图 ,2023-07-27 10:00,759,40,238
NbFMR6HlZ,阿绿的中低端新机猜想图，命名疑似叫A2 Pro，千元机有旗舰机的内味了...  原图 ,2023-07-26 18:38,557,24,199
NbEWpybnI,按照刚刚的设计图纸，对不上昨天爆料出来的中框图，设计图的中圆大了些，位置太靠下，贴合不了中框，估计是初版的构思图   原图 ,2023-07-26 16:28,719,24,200
NbEBo8jHM,阿加的散热技术，不止是为了游戏性能，更多是为了充电...11V 13.7A-150W，基本能榨干150W的功率，维持更久的峰值功率...  ,2023-07-26 15:37,470,22,141
NbEbpntIz,友商技术竞对分析：这次滤波器和射频的国产化率极高，保守估计超至少达到50%，彻底告别4G了...  ,2023-07-26 14:33,1129,28,282
NbCNJjQBd,真我GT旗舰产品线官宣回归了，之前推测这款机型是“Neo6”，意外发现居然是回归后的第一款真我GT5机型，骁龙8G2处理器，大窗相机Deco，镜头处隆起  原图 ,2023-07-26 11:01,335,20,140
NbCrNrqro,摘掉厚厚的“外衣”，或许才能原形毕露~最新一版M60猜想图，拼色设计+四筒布局，中置XMAGE的LOGO [666]  原图 ,2023-07-26 10:07,1063,34,451
NbxHxafu8,模具图看得出的细节只有几个，第一个是支持无线充；第二个是我前几天发过文的“信号带的布线很丰富”，信号很稳；第三个是圆形设计的基因被沿用....我补充点其他细节：M60全系有3摄、4摄规格  ,2023-07-25 22:02,1324,27,348
NbtfB8uod,久别重逢，TF扩展卡  原图 ,2023-07-25 10:43,532,26,183
NbsVNAwCR,性能：8+＞ 新麒麟 ＞778G备货：前期不足，后期充足新耳机 Pro3会同步发布  ,2023-07-25 09:54,3362,79,964
NboRU2HYI,这是个晚安贴，焦友们晚安明早第一条博文，就是麒麟芯片的准信，咱们蹲10点  ,2023-07-24 23:33,1317,28,466
Nbm0e2MhY,标准版沿用四边微曲屏幕，边框与下巴极窄设计，感觉和P60神似...  原图 ,2023-07-24 16:16,909,39,390
NbkZjgmcw,某厂，在发布最新旗舰机型的时候，公司内部已经做了一款一英寸CMOS的原型机，最后管理层反复打磨，发现机器太厚太沉，最终砍掉该机型。可见，硬上一英寸CMOS的想法，在业界也不是铁板一块...  ,2023-07-24 13:41,788,27,238
Nbk4u40rX,我们已经做出来了...芯片的事，静候佳音就完事了。我来补充点手机在信号方面的料，机器设计了更多的信号带+调谐算法，有效增加信号接收的强度，M60目前比业界信号接收最强的机型还要强20%左右，等发布后，我再给大家实测...  原图 ,2023-07-24 11:21,1513,47,537
Nbb2KhO7q,M60 GTS猜想图，这个颜值能打几分  原图 ,2023-07-23 12:22,1047,37,616
Nbatg9my3,南方都市报还真是瞎报道..华为旗下的哈勃投资公司，并不是注销，是基金管理人资格备案注销，哈勃没有对外募资需求，用不上才会注销掉，这完全不是一回事。tips：顺着哈勃投资的投资信息往下看，你会发现更多惊喜  原图 ,2023-07-23 10:54,510,31,153
Nb2M6h6jn,菊厂耳机Pro3快发布了，样机规划已经下达，另外RS版本疑似取消，网传GTS或许就是替代型号  ,2023-07-22 15:19,936,30,360
Nb1zppv5k,华为很久没有推出红色机身了，上一次红色还是Mate20 Pro的馥蕾红，如果GTS（或叫Pro+）版本做个红陶瓷会很有质感，没想到真上了  ,2023-07-22 12:15,1030,35,324
Nb0Pr19Te,#定焦数码[超话]# 早安焦友们，看看这一张渲染图如何[思考]一加Ace3渲染图，沿用Ace家族式设计，直屏设计，6.7英寸1.5K屏，8G2，32mp长焦，5500mAh电池…  原图 ,2023-07-22 10:21,466,27,218
NaW7slHUC,不装了，摊牌了，华为有华为5G新品   原图 ,2023-07-21 22:22,1955,49,412
NaTvAgc5h,好感度+1，3D曲面屏设计，新的一张猜想图来了 #新品情报站#  原图 ,2023-07-21 15:43,1313,39,477
NaSdXu4ZW,中国大陆唯一5G芯片企业紫光展锐，出了点事...公司欲收回前员工代持公司拥有的8.37%股权，背后事情相当复杂。以至于网上谣言四起，实际情况究竟是什么？首先，原紫光集团控制人用不到100万的成本置入数十亿的健坤系公司，以极低成本侵占国有资产，造成国有资产流失。最终，法院判决股权收购冻结，并将紫光展锐8.37%的股权，判决归属于新紫光集团。而新紫光要把这部分股权继续用作用于员工股权激励，为展锐上市铺平道路...换句话说，原紫光集团嘎了，但新紫光集团承接了后续工作，而此前的股权回购与上市计划正在推进解决之中，外界的报道，注意辨别~ 原图 ,2023-07-21 12:27,860,36,215
